date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-02-17,CHFL,pfizer_biontech,NA,vaccine_type,8644780,122096,NA,NA,1.41,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-02-18,CHFL,pfizer_biontech,NA,vaccine_type,8644780,131343,NA,NA,1.52,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-02-19,CHFL,pfizer_biontech,NA,vaccine_type,8644780,138958,NA,NA,1.61,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-02-20,CHFL,pfizer_biontech,NA,vaccine_type,8644780,140030,NA,NA,1.62,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-02-21,CHFL,pfizer_biontech,NA,vaccine_type,8644780,140713,NA,NA,1.63,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-02-22,CHFL,pfizer_biontech,NA,vaccine_type,8644780,145894,NA,NA,1.69,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-02-23,CHFL,pfizer_biontech,NA,vaccine_type,8644780,150971,NA,NA,1.75,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-02-24,CHFL,pfizer_biontech,NA,vaccine_type,8644780,157008,NA,NA,1.82,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-02-25,CHFL,pfizer_biontech,NA,vaccine_type,8644780,161986,NA,NA,1.87,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-02-26,CHFL,pfizer_biontech,NA,vaccine_type,8644780,165417,NA,NA,1.91,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-02-27,CHFL,pfizer_biontech,NA,vaccine_type,8644780,165977,NA,NA,1.92,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-02-28,CHFL,pfizer_biontech,NA,vaccine_type,8644780,166464,NA,NA,1.93,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-01,CHFL,pfizer_biontech,NA,vaccine_type,8644780,168831,NA,NA,1.95,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-02,CHFL,pfizer_biontech,NA,vaccine_type,8644780,172080,NA,NA,1.99,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-03,CHFL,pfizer_biontech,NA,vaccine_type,8644780,176934,NA,NA,2.05,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-04,CHFL,pfizer_biontech,NA,vaccine_type,8644780,181558,NA,NA,2.1,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-05,CHFL,pfizer_biontech,NA,vaccine_type,8644780,186107,NA,NA,2.15,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-06,CHFL,pfizer_biontech,NA,vaccine_type,8644780,186948,NA,NA,2.16,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-07,CHFL,pfizer_biontech,NA,vaccine_type,8644780,187183,NA,NA,2.17,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-08,CHFL,pfizer_biontech,NA,vaccine_type,8644780,189787,NA,NA,2.2,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-09,CHFL,pfizer_biontech,NA,vaccine_type,8644780,192376,NA,NA,2.23,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-10,CHFL,pfizer_biontech,NA,vaccine_type,8644780,195068,NA,NA,2.26,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-11,CHFL,pfizer_biontech,NA,vaccine_type,8644780,197529,NA,NA,2.28,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-12,CHFL,pfizer_biontech,NA,vaccine_type,8644780,199961,NA,NA,2.31,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-13,CHFL,pfizer_biontech,NA,vaccine_type,8644780,200214,NA,NA,2.32,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-14,CHFL,pfizer_biontech,NA,vaccine_type,8644780,200655,NA,NA,2.32,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-15,CHFL,pfizer_biontech,NA,vaccine_type,8644780,203456,NA,NA,2.35,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-16,CHFL,pfizer_biontech,NA,vaccine_type,8644780,208337,NA,NA,2.41,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-17,CHFL,pfizer_biontech,NA,vaccine_type,8644780,217236,NA,NA,2.51,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-18,CHFL,pfizer_biontech,NA,vaccine_type,8644780,225165,NA,NA,2.6,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-19,CHFL,pfizer_biontech,NA,vaccine_type,8644780,231992,NA,NA,2.68,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-20,CHFL,pfizer_biontech,NA,vaccine_type,8644780,234039,NA,NA,2.71,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-21,CHFL,pfizer_biontech,NA,vaccine_type,8644780,234495,NA,NA,2.71,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-22,CHFL,pfizer_biontech,NA,vaccine_type,8644780,239082,NA,NA,2.77,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-23,CHFL,pfizer_biontech,NA,vaccine_type,8644780,245068,NA,NA,2.83,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-24,CHFL,pfizer_biontech,NA,vaccine_type,8644780,253989,NA,NA,2.94,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-25,CHFL,pfizer_biontech,NA,vaccine_type,8644780,258975,NA,NA,3,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-26,CHFL,pfizer_biontech,NA,vaccine_type,8644780,264899,NA,NA,3.06,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-27,CHFL,pfizer_biontech,NA,vaccine_type,8644780,266335,NA,NA,3.08,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-28,CHFL,pfizer_biontech,NA,vaccine_type,8644780,267004,NA,NA,3.09,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-29,CHFL,pfizer_biontech,NA,vaccine_type,8644780,273919,NA,NA,3.17,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-30,CHFL,pfizer_biontech,NA,vaccine_type,8644780,281994,NA,NA,3.26,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-03-31,CHFL,pfizer_biontech,NA,vaccine_type,8644780,292094,NA,NA,3.38,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-01,CHFL,pfizer_biontech,NA,vaccine_type,8644780,301351,NA,NA,3.49,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-02,CHFL,pfizer_biontech,NA,vaccine_type,8644780,303816,NA,NA,3.51,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-03,CHFL,pfizer_biontech,NA,vaccine_type,8644780,305129,NA,NA,3.53,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-04,CHFL,pfizer_biontech,NA,vaccine_type,8644780,306187,NA,NA,3.54,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-05,CHFL,pfizer_biontech,NA,vaccine_type,8644780,308029,NA,NA,3.56,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-06,CHFL,pfizer_biontech,NA,vaccine_type,8644780,320371,NA,NA,3.71,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-07,CHFL,pfizer_biontech,NA,vaccine_type,8644780,334284,NA,NA,3.87,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-08,CHFL,pfizer_biontech,NA,vaccine_type,8644780,347110,NA,NA,4.02,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-09,CHFL,pfizer_biontech,NA,vaccine_type,8644780,357368,NA,NA,4.13,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-10,CHFL,pfizer_biontech,NA,vaccine_type,8644780,359171,NA,NA,4.15,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-11,CHFL,pfizer_biontech,NA,vaccine_type,8644780,360450,NA,NA,4.17,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-12,CHFL,pfizer_biontech,NA,vaccine_type,8644780,369191,NA,NA,4.27,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-13,CHFL,pfizer_biontech,NA,vaccine_type,8644780,379747,NA,NA,4.39,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-14,CHFL,pfizer_biontech,NA,vaccine_type,8644780,391569,NA,NA,4.53,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-15,CHFL,pfizer_biontech,NA,vaccine_type,8644780,401791,NA,NA,4.65,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-16,CHFL,pfizer_biontech,NA,vaccine_type,8644780,411664,NA,NA,4.76,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-17,CHFL,pfizer_biontech,NA,vaccine_type,8644780,413203,NA,NA,4.78,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-18,CHFL,pfizer_biontech,NA,vaccine_type,8644780,414331,NA,NA,4.79,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-19,CHFL,pfizer_biontech,NA,vaccine_type,8644780,424340,NA,NA,4.91,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-20,CHFL,pfizer_biontech,NA,vaccine_type,8644780,434476,NA,NA,5.03,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-21,CHFL,pfizer_biontech,NA,vaccine_type,8644780,445554,NA,NA,5.15,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-22,CHFL,pfizer_biontech,NA,vaccine_type,8644780,453378,NA,NA,5.24,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-23,CHFL,pfizer_biontech,NA,vaccine_type,8644780,461073,NA,NA,5.33,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-24,CHFL,pfizer_biontech,NA,vaccine_type,8644780,462405,NA,NA,5.35,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-25,CHFL,pfizer_biontech,NA,vaccine_type,8644780,464685,NA,NA,5.38,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-26,CHFL,pfizer_biontech,NA,vaccine_type,8644780,469757,NA,NA,5.43,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-27,CHFL,pfizer_biontech,NA,vaccine_type,8644780,475996,NA,NA,5.51,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-28,CHFL,pfizer_biontech,NA,vaccine_type,8644780,482585,NA,NA,5.58,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-29,CHFL,pfizer_biontech,NA,vaccine_type,8644780,489594,NA,NA,5.66,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-04-30,CHFL,pfizer_biontech,NA,vaccine_type,8644780,493020,NA,NA,5.7,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-01,CHFL,pfizer_biontech,NA,vaccine_type,8644780,495417,NA,NA,5.73,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-02,CHFL,pfizer_biontech,NA,vaccine_type,8644780,496193,NA,NA,5.74,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-03,CHFL,pfizer_biontech,NA,vaccine_type,8644780,500516,NA,NA,5.79,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-04,CHFL,pfizer_biontech,NA,vaccine_type,8644780,509274,NA,NA,5.89,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-05,CHFL,pfizer_biontech,NA,vaccine_type,8644780,521802,NA,NA,6.04,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-06,CHFL,pfizer_biontech,NA,vaccine_type,8644780,534187,NA,NA,6.18,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-07,CHFL,pfizer_biontech,NA,vaccine_type,8644780,546172,NA,NA,6.32,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-08,CHFL,pfizer_biontech,NA,vaccine_type,8644780,549808,NA,NA,6.36,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-09,CHFL,pfizer_biontech,NA,vaccine_type,8644780,551529,NA,NA,6.38,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-10,CHFL,pfizer_biontech,NA,vaccine_type,8644780,570228,NA,NA,6.6,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-11,CHFL,pfizer_biontech,NA,vaccine_type,8644780,591017,NA,NA,6.84,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-12,CHFL,pfizer_biontech,NA,vaccine_type,8644780,614615,NA,NA,7.11,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-13,CHFL,pfizer_biontech,NA,vaccine_type,8644780,623670,NA,NA,7.21,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-14,CHFL,pfizer_biontech,NA,vaccine_type,8644780,640498,NA,NA,7.41,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-15,CHFL,pfizer_biontech,NA,vaccine_type,8644780,644118,NA,NA,7.45,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-16,CHFL,pfizer_biontech,NA,vaccine_type,8644780,646825,NA,NA,7.48,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-17,CHFL,pfizer_biontech,NA,vaccine_type,8644780,669390,NA,NA,7.74,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-18,CHFL,pfizer_biontech,NA,vaccine_type,8644780,693598,NA,NA,8.02,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-19,CHFL,pfizer_biontech,NA,vaccine_type,8644780,719096,NA,NA,8.32,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-20,CHFL,pfizer_biontech,NA,vaccine_type,8644780,741329,NA,NA,8.58,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-21,CHFL,pfizer_biontech,NA,vaccine_type,8644780,762551,NA,NA,8.82,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-22,CHFL,pfizer_biontech,NA,vaccine_type,8644780,767831,NA,NA,8.88,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-23,CHFL,pfizer_biontech,NA,vaccine_type,8644780,770426,NA,NA,8.91,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-24,CHFL,pfizer_biontech,NA,vaccine_type,8644780,781384,NA,NA,9.04,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-25,CHFL,pfizer_biontech,NA,vaccine_type,8644780,808624,NA,NA,9.35,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-26,CHFL,pfizer_biontech,NA,vaccine_type,8644780,837665,NA,NA,9.69,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-27,CHFL,pfizer_biontech,NA,vaccine_type,8644780,860754,NA,NA,9.96,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-28,CHFL,pfizer_biontech,NA,vaccine_type,8644780,883756,NA,NA,10.22,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-29,CHFL,pfizer_biontech,NA,vaccine_type,8644780,893978,NA,NA,10.34,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-30,CHFL,pfizer_biontech,NA,vaccine_type,8644780,900331,NA,NA,10.41,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-05-31,CHFL,pfizer_biontech,NA,vaccine_type,8644780,926115,NA,NA,10.71,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-01,CHFL,pfizer_biontech,NA,vaccine_type,8644780,950996,NA,NA,11,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-02,CHFL,pfizer_biontech,NA,vaccine_type,8644780,976231,NA,NA,11.29,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-03,CHFL,pfizer_biontech,NA,vaccine_type,8644780,993899,NA,NA,11.5,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-04,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1010823,NA,NA,11.69,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-05,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1022818,NA,NA,11.83,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-06,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1027740,NA,NA,11.89,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-07,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1042409,NA,NA,12.06,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-08,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1058053,NA,NA,12.24,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-09,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1076183,NA,NA,12.45,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-10,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1087674,NA,NA,12.58,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-11,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1100041,NA,NA,12.72,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-12,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1108616,NA,NA,12.82,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-13,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1115895,NA,NA,12.91,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-14,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1126292,NA,NA,13.03,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-15,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1137017,NA,NA,13.15,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-16,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1149577,NA,NA,13.3,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-17,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1158944,NA,NA,13.41,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-18,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1169620,NA,NA,13.53,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-19,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1176949,NA,NA,13.61,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-20,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1181619,NA,NA,13.67,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-21,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1189394,NA,NA,13.76,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-22,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1197752,NA,NA,13.86,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary
2021-06-23,CHFL,pfizer_biontech,NA,vaccine_type,8644780,1206649,NA,NA,13.96,NA,COVID19FullyVaccPersons,2021-06-23_23-59-00,summary